,,,price,CO2_emissions,url,is_electric,autonomous_range
SKODA,Kamiq,1.0 TSI 95 Scoutline,24770,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 95 Style,26030,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 95 Monte-Carlo,27900,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Active,21250,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Ambition,23690,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Business,25390,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Scoutline,25720,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Style,26980,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Monte-Carlo,28850,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Active,22800,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Ambition,25240,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Business,26940,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Scoutline,27270,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Style,28530,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Monte-Carlo,30400,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT Ambition,25140,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT Business,26840,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT Scoutline,27170,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT Style,28430,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT Monte-Carlo,30300,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT DSG7 Ambition,26690,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT DSG7 Business,28390,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT DSG7 Scoutline,28720,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT DSG7 Style,29980,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT DSG7 Monte-Carlo,31850,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 95 Young Edition,19500,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 Young Edition,21050,122,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TSI 110 DSG7 Young Edition,22600,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT Young Edition,22500,126,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.5 TSI 150 ACT DSG7 Young Edition,24050,134,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TGI G-Tec 90 Active,21740,100,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TGI G-Tec 90 Ambition,24180,100,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TGI G-Tec 90 Business,25880,100,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TGI G-Tec 90 Scoutline,26210,100,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Kamiq,1.0 TGI G-Tec 90 Style,27470,100,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kamiq,False,
SKODA,Karoq,1.0 TSI 110 Ambition,29530,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.0 TSI 110 Business,31900,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.5 TSI 150 ACT Ambition,31540,139,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.5 TSI 150 ACT Business,33910,139,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.5 TSI 150 ACT DSG7 Ambition,33320,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.5 TSI 150 ACT DSG7 Business,35690,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.5 TSI 150 ACT DSG7 Sportline,38530,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,1.5 TSI 150 ACT DSG7 Style,39090,140,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 116 Ambition,32840,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 116 Business,35210,124,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 116 DSG7 Ambition,34600,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 116 DSG7 Business,36970,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 116 DSG7 Sportline,39810,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 116 DSG7 Style,40370,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 150 SCR Ambition,34480,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 150 SCR Business,36850,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 150 SCR Sportline,39690,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 150 SCR Style,40250,128,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 150 SCR DSG7 4x4 Sportline,44250,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Karoq,2.0 TDI 150 SCR DSG7 4x4 Style,44810,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Karoq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT Active,29980,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT Ambition,32630,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT Business,34850,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT DSG7 Active,32610,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT DSG7 Ambition,35260,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT DSG7 Business,37480,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT DSG7 Style,39720,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT DSG7 Sportline,41060,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,1.5 TSI 150 ACT DSG7 Laurin & Klement,44200,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TSI 245 DSG7 4x4 RS,50630,195,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 Active,36710,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 Ambition,39360,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 Business,41580,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 Style,43820,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 Sportline,45160,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 Laurin & Klement,48300,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 4x4 Ambition,41360,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 4x4 Business,43580,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 4x4 Style,45820,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 4x4 Sportline,47160,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 150 SCR DSG7 4x4 Laurin & Klement,50300,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 200 SCR DSG7 4x4 Style,47400,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 200 SCR DSG7 4x4 Sportline,48740,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq,2.0 TDI 200 SCR DSG7 4x4 Laurin & Klement,51880,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT Active,31110,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT Ambition,33760,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT Business,35980,148,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT DSG7 Active,33740,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT DSG7 Ambition,36390,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT DSG7 Business,38610,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT DSG7 Style,40850,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT DSG7 Sportline,41190,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,1.5 TSI 150 ACT DSG7 Laurin & Klement,45330,155,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TSI 245 DSG7 4x4 RS,51760,195,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 Active,37840,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 Ambition,40490,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 Business,42710,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 Style,44950,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 Sportline,46290,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 Laurin & Klement,49430,138,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 4x4 Ambition,42490,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 4x4 Business,44710,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 4x4 Style,46950,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 4x4 Sportline,48290,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 150 SCR DSG7 4x4 Laurin & Klement,51430,152,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 200 SCR DSG7 4x4 Style,48530,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 200 SCR DSG7 4x4 Sportline,49870,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Kodiaq-7-places,2.0 TDI 200 SCR DSG7 4x4 Laurin & Klement,53010,165,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Kodiaq-7-places,False,
SKODA,Octavia,1.0 TSI 110 Active,22960,115,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.0 TSI 110 Ambition,24440,115,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.0 TSI 110 Business,26460,115,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.0 TSI 110 mHEV e-TEC DSG7 Ambition,26840,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.0 TSI 110 mHEV e-TEC DSG7 Business,28860,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.0 TSI 110 mHEV e-TEC DSG7 Style,31330,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 Active,25230,121,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 Ambition,26530,121,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 Business,28550,121,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 Style,31020,121,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 mHEV e-TEC DSG7 Ambition,28930,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 mHEV e-TEC DSG7 Business,30950,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TSI 150 mHEV e-TEC DSG7 Style,33420,119,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TSI 245 RS,38590,153,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TSI 245 RS DSG7,40290,153,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.4 TSI PHEV iV 204 DSGe Ambition,36320,21,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.4 TSI PHEV iV 204 DSGe Business,37450,21,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.4 TSI PHEV iV 204 DSGe Style,39790,21,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.4 TSI PHEV iV 245 DSGe RS,42880,25,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TGI G-Tec 131 DSG7 Ambition,30140,103,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TGI G-Tec 131 DSG7 Business,32160,103,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,1.5 TGI G-Tec 131 DSG7 Style,34630,103,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 Active,26210,107,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 Ambition,27670,107,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 Business,29690,107,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 Style,32160,107,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 DSG7 Ambition,29370,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 DSG7 Business,31390,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 116 DSG7 Style,33860,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 Ambition,29170,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 Business,31190,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 Style,33660,108,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 DSG7 Ambition,30870,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 DSG7 Business,32890,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 DSG7 Style,35360,114,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 DSG7 4x4 Ambition,33370,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 DSG7 4x4 Business,35390,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 150 DSG7 4x4 Style,37860,131,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 200 DSG7 RS,40190,129,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 200 DSG7 4x4 Style,39510,143,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
SKODA,Octavia,2.0 TDI 200 DSG7 4x4 RS,42690,144,https://www.latribuneauto.com/caracteristiques-voitures-neuves/SKODA/modele/Octavia,False,
